Codigo;Descripcion;Marca;Segmento
PE3638;E-STICKER ANTI-ESTRIAS500;E; 
PE3674;E-KIT CELLU S+VTRE´14;E;AMINCISSANTS
PE3675;E-CAJA CELLU S+VTRE´14;E; 
PENVIO;COSTO DE ENVIO; ; 
PF0183;P-MEMENTO FARMAC MULTIM;PFS; 
PF0301;A: ESTUCHE TIJERA CURVA;A; 
PF0302;A: TIJERA CURVA IRIS;A; 
PF0305;F-SHOPPING BAG FUR;F; 
PF0317;F-BOMBILLA 1LT FUR;F; 
PF0326;P-HIELERA SOLARES 05;PFS; 
PFOL0802;P-FOLLETO MUJER EMBARAZAD;PFS; 
PFSFOL0802;P-Tripticos consumidores;PFS; 
PG0019;G-DUO OPHYCEE  GEL FACIAL;G;ANTIRIDES
PG0020;G-DUO OPHYCEE OJOS;G;ANTIRIDES
PG0025;G-KIT APARADOR-A DELTA 7;G; 
PG0026;G-KIT APARADOR-B CH DELTA;G; 
PG0027;G-KIT APARADOR-B GR DELTA;G; 
PG0028;G-DUO MULTIVITAMINADO 1;G;ECLAT JEUNESSE
PG0059;G-DUO DELTA 7 + RELOJ;G;ANTI RELACHEMENT
PG0060;G-DUO DELTA 7 + BOLSA;G;ANTI RELACHEMENT
PG0065;G-PORTA-RETRATO GALENIC;G; 
PG0066;G-DUO DELTA7+PORTA-RETRAT;G;ANTI RELACHEMENT
PG0116;G-KIT DESPIGMENTANTE;G;DEPIGMENTANT
PG0117;G-KIT HIDRATANTE;G;DIVERS VISAGE
PG0119;G-KIT DESMAQUILLANTE OPUR;G;DEMAQUILLANT
PG0120;G-KIT DELTA 7+BUFANDA;G;ANTI RELACHEMENT
PG0122;G-COSMET.AZUL 12X15.5X5;G; 
PG0134;G-CINTURON DE SEGURIDAD;G; 
PG0145;G-KIT PIELES GRASAS 1;G;PURIFIANTS
PG0147;G-KIT PIELES GRASAS 2;G;PURIFIANTS
PG0148;G-DELTA 7+PASHMINA (LIV);G;ANTI RELACHEMENT
PG0149;G-PASHMINA DELTA 7;G; 
PG0167;G-TRIP PROMO CAUTERETS 1;G; 
PG0173;G-TRIP HIDRATACION FUND;G; 
PG0184;G-COSMETIQUERA CAUTERET;G; 
PG0186;G-HF GEL+CUID NOCH+COSM;G;HYDRATATION PLUS
PG0187;G-HF CR+CUID NOCH+COSM;G;HYDRATATION PLUS
PG0188;G-HF GEL+CUID NOCH+PASH;G;HYDRATATION PLUS
PG0189;G-HF CR+CUID NOCH+PASH;G;HYDRATATION PLUS
PG0190;G-FLYER DELTA 7;G; 
PG0192;G-COSMETIQUERA HID FUND;G; 
PG0193;G-TRIP PROMO CAUTERETS 2;G; 
PG0228;G-TRIP GALENIC 2005;G; 
PG0232;G-MINIKIT DESM OPUR;G;DEMAQUILLANT
PG0244;E-TRIP SVELTE SENSE 05;E; 
PG0282;G-DUO DELTA 7 2X1;G;ANTI RELACHEMENT
PG0292;G-KIT CAUTERETS 1;G;PURIFIANTS
PG0293;G-KIT CAUTERETS 2;G;PURIFIANTS
PG0294;G-KIT OPHYCEE 1;G;ANTIRIDES
PG0295;G-DUO MESSAGER 2X1;G;ECLAT JEUNESSE
PG0298;G-KIT OPUR 1;G;DEMAQUILLANT
PG0299;G-KIT OPUR 2;G;DEMAQUILLANT
PG0315;G-DELTA 7 + RELOJ 05;G;ANTI RELACHEMENT
PG0316;G-OPHYCEE + ESTOLA AZUL 0;G;ANTIRIDES
PG0327;G-FT DESPIG 2006;G; 
PG0328;G-EC DESPIG 2006;G; 
PG0344;G-COFRE HF 2006;G;HYDRATATION PLUS
PG0399;G-FOLLETO GALENIC 06;G; 
PG0400;G-COLLAR ARGANE;G; 
PG0401;G-COLLAR OPHYCEE MOD1;G; 
PG0402;G-COLLAR OPHYCEE MOD2;G; 
PG0412;G-KIT DESPIGMENTANTE 06;G;DEPIGMENTANT
PG0420;G-FOLLETO DESPIGMENTANTES;G; 
PG0422;FT-DESPIGMENTANTES 06;G; 
PG0457;G-BOLSA NAVIDAD 06;G; 
PG0491;G-CARPETA VENTAS GALENIC;G; 
PG0508;G-DERMOANALIZADOR GALÉNIC;G; 
PG0519;G-EXHIBIDOR DE MOSTRADOR/;G; 
PG0522;G-TARJETA DE FIDELIDAD;G; 
PG0523;G-PLAN PERSONALIZADO;G; 
PG0530;G-ALGODONERA GALENIC; ; 
PG0531;G-FOLLETO OPHYCEE NOCHE;G; 
PG0532;G-FOLLETO OMBELLIA;G; 
PG0536;G-ENGRAPADORA GALENIC;G; 
PG0537;G-SELLO GALENIC;G; 
PG0563;G-TARJETA DE FIDELIDAD;G; 
PG0611;G-EXHIBIDOR DE PISO GALEN;G; 
PG0616;G-EXHIBIDOR DEMOSTRADOR G;G; 
PG0640;G-COSMETIQUERA ARGANE;G; 
PG0641;G-COSMETIQUERA C.HIDRANTE;G; 
PG0642;G-KIT ARGANE OTOÑO INVIER;G;NUTRITION
PG0643;G-KIT C.HIDRATANTES OTOÑO;G;HYDRATATION PLUS
PG0671;G-FOLLETO CREMA PIELES SE;G; 
PG0672;G-FOLLETO CREMA LIGERA;G; 
PG0673;G-FOLLETO MASCARILLA HIDR;G; 
PG0674;G-FOLLETO ARGANE;G; 
PG0685;G-PLV ARGANE OJOS Y LABIO;G; 
PG0691;G-CINTILLOS ARGANE;G; 
PG0692;G-CINTILLOS C.HIDRATANTES;G; 
PG0704;G-PLV OMBELLIA CONCENTRAD;G; 
PG0714;G-COLLAR PINEDA COVALIN;G; 
PG0716;G-FOLLETO OMBELLIA CONCEN;G; 
PG0736;G-PULSERA PINEDA COVALIN;G; 
PG0775;G-BOLSA MUESTRAS BIOPHYCE;G; 
PG0776;G-PLV ARGANE CUIDADO TENS;G; 
PG0777;G-PLV PULSERA PINEDA COVA;G; 
PG0778;G-BLOCK DE TRATAMIENTOS G;G; 
PG0782;G-PANCARTA BIOPHYCEE;G; 
PG0783;G-KIT DE MUESTRAS BIOPHYC;G; 
PG0784;G-RESPALDO KIT BIOPHYCEE;G; 
PG0795;G-PLV GEL VIVIFICANTE;G; 
PG0887;G-EXH DE PISO GALENIC 08;G; 
PG0970;G-KIT BIOPHYCEE;G;ANTIRIDES
PG0972;G-CINTILLO KIT BIOPHYCÉE;G; 
PG0977;G-CARTERA GALENIC 08;G; 
PG1024;CAJA KIT OMBELIA;G; 
PG1032;G-PLV SUERO OMBELIA;G; 
PG1033;G-TARJETA FIDELIDAD GAL09;G; 
PG1035;G-GLORIFICADOR GALENIC;G; 
PG1056;G-TARJETON DE VTA GALENIC;G; 
PG1057;G-FOLLETO GALENIC 09;G; 
PG1171;G-TRIPTICO ARGANE 09;G; 
PG1212;G-KIT BYOPHICEE CREMA 09;G;ANTIRIDES
PG1213;G-KIT ARGANE TENSOR 09;G;ANTI RELACHEMENT
PG1245;G-CAJA PROMO BIOPHYCEE 09;G; 
PG1246;G-CAJA PROMO ARGANE 09;G; 
PG1317;G-BANNER AP ARGANE 09;G; 
PG1321;G-VADEMECUM GAL 2010;G; 
PG1334;G-PLUMA GALENIC;G; 
PG1351;G-DUO TENSOR REDENSIFICAN;G;ANTI RELACHEMENT
PG1370;G-TARJETA FIDELIDAD GAL10;G; 
PG1383;G-EMPAQUE DUO TENSOR;G; 
PG1417;G-SHOPPING BAG GALENIC 10;G; 
PG1429;G-DIPTICO BIOPHYCEE C/MTR;G; 
PG1489;G-GLORIFICADOR BIOPHYCEE;G; 
PG1497;G-KIT EMULSIÓN C/MTRA TR;G;NUTRITION
PG1498;G-KIT TENSOR OJOSC/MTRATR;G;ANTI RELACHEMENT
PG1510;G-KIT ARGANE C/MTRA TR;G;NUTRITION
PG1511;G-ETIQUETA MUESTRA TENSOR;G; 
PG1543;G-TRIPTICO BIOPHYCEE;G; 
PG1545;G-COSMETIQ CREMA C/ROSA;G; 
PG1547;G-COSMETIQ CREMA C/DORADO;G; 
PG1548;G-BROCHURE GALENIC 10;G; 
PG1558;G-VANITY SISTEM AGUAPULPE;G; 
PG1559;G-VANITY SYSTEM ARGAN;G; 
PG1575;G-GLORIFICADOR AQUAPULPE;G; 
PG1576;G-PERFILADOR ELA & GAL 10;G; 
PG1577;G-TRIPTICO AQUAPULPE;G; 
PG1600;G-TERMO AQUAPULPE;G; 
PG1604;G-COSMETIQUERA BIOPHYCEE;G; 
PG1605;G-COSMETIQUERAS ARGANE 10;G; 
PG1616;G-VANITY SISTEM ARGAN;G; 
PG1635;G-KIT BIOPHYCEE 2010;G;ANTIRIDES
PG1636;G-KIT ARGANE 2010;G;ANTI RELACHEMENT
PG1684;GLORIFICADOR CAUTERETS;G; 
PG1759;G-KIT ELIXIR OPHYCEE´11;G;ANTIRIDES
PG1760;G-KIT ELIXIR ARGANE´11;G;NUTRITION
PG1761;G-KIT ELIXIR AQUA´11;G;HYDRATATION PLUS
PG1810;G-COJINES TERAPEUTICOS;G; 
PG1815;G-VADECUM GALENIC 11;G; 
PG1843;G-ROLL UP ARGANE 2011;G; 
PG1844;G-ROLL UP BIO 2011;G; 
PG1908;G-PULSERA MAMAS ´11;G; 
PG1909;G-DIPTICO GALENIC LANZAMI;G; 
PG1913;G-SHOPPING BAG´11;G; 
PG2014;G-VANITY ELIXIR GALENIC11;G; 
PG2015;G-FOLLETO GAMA´11;G; 
PG2017;G-CINTILLO KIT OPHYCEE11;G; 
PG2018;G-CINTILLO KIT ARGANE´11;G; 
PG2019;G-CINTILLO KIT AQUAPULPE;G; 
PG2027;EXHIBIDOR DE PISO GALENIC;G; 
PG2044;GLORIFICADOR GALENIC;G; 
PG2084;G-BOLSO NEGRO´11;G; 
PG2116;G-ETIQUETA PROBADOR;G; 
PG2130;G-TARJETA FIDELIDAD´11;G; 
PG2143;G-LISTON NEGRO;G; 
PG2149;G-PAPEL CHINA;G; 
PG2160;G-FOLLETO NAVIDAD´11;G; 
PG2251;G-TOALLA FACIAL´11;G; 
PG2379;G-RITUAL NUTRITIVO;G;NUTRITION
PG2380;G-RITUAL ANTIARRUGAS;G;ANTIRIDES
PG2416;G-COSMETIQUERA OJOS OPH;G; 
PG2417;G-COSMETIQUERA OJOS NEC;G; 
PG2441;G-FLYER DIA DE LAS MADRES;G; 
PG2475;G-JOYERO 2012;G; 
PG2796;G-VANITY SET;G; 
PG2798;G-DIPTICO OPHYCEE´13;G; 
PG2987;G-KIT ELIXIR ARGANE´13;G;NUTRITION
PG2988;G-KIT ELIXIR OPHYCEE´13;G;ANTIRIDES
PG2989;G-KIT ELIXIR NECTALYS´13;G;ECLAT JEUNESSE
PG2990;G-CAJA ELIXIR VIDA ARGANE;G; 
PG2991;G-CAJA ELIXIR VIDA OPHYCE;G; 
PG2992;G-CAJA ELIXIR VIDA NECTAL;G; 
PG3084;G-GLORIFICADOR RELLENADOR;G; 
PG3291;G-FOLLETO GAMA GAL´14;G; 
PG3309;G-VANITY GALENIC´14;G; 
PG3381;G-OPH CR PNM+OJOS´14;G;ANTIRIDES
PG3389;G-NEC CR+OJOS´14;G;ECLAT JEUNESSE
PG3391;G-ARG EMU+OJOS´14;G;ANTI RELACHEMENT
PG3503;G-FICTICIOS GALENIC;G; 
PG3616;G-FAJILLA OPH´14;G; 
PG3617;G-FAJILLA ARG´14;G; 
PG3618;G-FAJILLA NEC´14;G; 
PK0001;K-DUO QUININA;K;CAPILLAIRES
PK0002;K-COSMET GRA SHP+BALSAM;K;CAPILLAIRES
PK0003;K-COSM GRA SHP + LOC CAP;K;CAPILLAIRES
PK0024;K-BB FOLLETO KLORANE;K; 
PK0036;K-ESFERA MINIATURA KL;K; 
PK0052;K-DUO ALMENDRA SH Y LOC C;K;CAPILLAIRES
PK0053;K-DUO MACASAR SH Y CREMA;K;CAPILLAIRES
PK0067;K-CAJA PLEGABLE PVC;K; 
PK0068;K-TOALLA NAVIDAD;K; 
PK0070;K-DUO ALM Y CR NUT DUCHA;K;CAPILLAIRES
PK0071;K-DUO SH MANZ/GEL HID DUC;K;CAPILLAIRES
PK0072;K-DUO SH NOG/GEL FRUTA;K;CAPILLAIRES
PK0073;K-DUO SH VIS/GEL FRESCO;K;CAPILLAIRES
PK0074;K-DUO SH QUI/GEL MARINO;K;CAPILLAIRES
PK0075;K-DUO SH QUI/ENJU QUI 150;K;CAPILLAIRES
PK0076;K-DUO SH CAR/ENJ CAR 200;K;CAPILLAIRES
PK0077;K-DUO SH CAPUC/SH LUPULO;K;CAPILLAIRES
PK0078;K-DUO SH AVENA/SH LUPULO;K;CAPILLAIRES
PK0079;K-DUO SH PEONIA/SH LUPUL;K;CAPILLAIRES
PK0080;K-DUO SH ORTIGA/SH LUPUL;K;CAPILLAIRES
PK0088;K-DUO SH MAC/ENJ MAC 100;K;CAPILLAIRES
PK0089;K-DUO SH CAR/ENJ CAR 150;K;CAPILLAIRES
PK0115;K-FOLLETO DERMO-PROTECCIO;K; 
PK0118;K-KIT DERMO-PROTECCION;K;DERMO-PROTECTION
PK0123;K-BOLSA NARANJA C/JARETA;K; 
PK0126;K-KIT GRANADA;K;CAPILLAIRES
PK0127;K-KIT CIDRA;K;CAPILLAIRES
PK0128;K-KIT MANZANILLA;K;CAPILLAIRES
PK0132;K-COSMETIQUERA CIDRA;K; 
PK0133;K-COSMETIQ MANZANILLA;K; 
PK0140;K-PENDON DERMO-PRO 1X3 MT;K; 
PK0141;K-KIT CABALLEROS 1;K;CAPILLAIRES
PK0142;K-MALETIN CABALLERO;K; 
PK0157;K-KIT CABALLEROS 2;K;CAPILLAIRES
PK0158;K-KIT CABALLEROS 3;K;CAPILLAIRES
PK0177;K-FOLLETO KLO CAP 2005;K; 
PK0208;K-KIT QUININA 2004;K;CAPILLAIRES
PK0209;K-KIT MACASAR;K;CAPILLAIRES
PK0210;K-COSMETIQUERA QUININA;K; 
PK0211;K-COSMETIQUERA MACASAR;K; 
PK0241;K-FLYER CIDRA 05;K; 
PK0243;K-FOLLETO POLYSIANES;K; 
PK0251;K-FLYER MANGO;K; 
PK0256;K-FLYER QUININA 05;K; 
PK0257;K-FLYER MANZANILLA 05;K; 
PK0266;K-FLYER GRANADA 05;K; 
PK0278;K-DUO CREMA DE MANOS 2X1;K;DERMO-PROTECTION
PK0286;K-KIT DEPILATORIO 1;K;DERMO-PROTECTION
PK0287;K-KIT DEPILATORIO 2;K;DERMO-PROTECTION
PK0288;K-KIT DEPILATORIO 3;K;DERMO-PROTECTION
PK0309;K-DUO DESOD SPRAY 2X1;K;DERMO-PROTECTION
PK0310;K-DUO ANTITRAN SPRAY 2X1;K;DERMO-PROTECTION
PK0311;K-COFRE NAV MANGO 05;K;CAPILLAIRES
PK0312;K-COFRE NAV GRANADA 05;K;CAPILLAIRES
PK0313;K-COFRE NAV MANZANILLA 05;K;CAPILLAIRES
PK0314;K-COFRE NAV QUININA 05;K;CAPILLAIRES
PK0319;K-HUACALES NAV 05;K; 
PK0320;K-POL BOLSA PAJA;K; 
PK0338;K-BOTADERO KLO 2005;K; 
PK0343;K-NECESER GRANADA YUTE;K; 
PK0355; ; ; 
PK0357;K-KIT NECESSER GRANADA;K;CAPILLAIRES
PK0358;K-KIT QUININA YUTE;K;CAPILLAIRES
PK0366;K-KIT QUININA YUTE 2 X 1;K;CAPILLAIRES
PK0367;K-ESTUCHE YUTE QUININA;K; 
PK0378;K-RELOJ DE BAÑO KLO 06;K; 
PK0384;D-FT Edos Seborreicos 06;D; 
PK0417;K-POL BOLSA+PAREO 06;K; 
PK0459;K-KIT YUTE QUININA 06;K;CAPILLAIRES
PK0467;K-KIT POL SPF4+GEL REFRES;K;SOLAIRES
PK0484;K-FLYER CENTAUREA;K; 
PK0485;K-FLYER ORTIGA;K; 
PK0529;K-SECADORA PORTATIL KLORA;K; 
PK0560;K-CARPETA VENTAS KLORANE;K; 
PK0561;K-PLV PARAGUAS KLORANE;K; 
PK0606;K-PLV SHAMPOO 400ML;K; 
PK0659;K-EXHIBIDOR MOSTRADOR;K; 
PK0702;K-CEPILLO KLORANE;K; 
PK0703;K-PLV CEPILLO KLORANE;K; 
PK0774;K-BOLSAS PAPAEL KLORANE;K; 
PK0777;K-PLV ESPEJOS BOLSILLO;K; 
PK0840;K-PLV PARAGUAS KLORANE 08;K; 
PK0880;K-EXHIBIDOR BASE PAPIRO;K; 
PK0881;K-CUBOS PAPIRO;K; 
PK0882;K-LINEAR PAPIRO;K; 
PK0883;K-TOTEM PAPIRO;K; 
PK0957;K-EXH MOSTRADOR PAPIRO;K; 
PK0958;K-DANGLER PAPIRO;K; 
PK0959;K-CAJA DE VENTA PAPYRO;K; 
PK0960;K-MACETA KLORANE;K; 
PK0965;K-CANASTA KLORANE;K; 
PK0973;K-CELOFAN KLORANE;K; 
PK0975;K-MOÑOS KLORANE;K; 
PK0979;K-FOLLETO PAPIRO;K; 
PK1030;K-TOALLA P/CABEZA KLORANE;K; 
PK1152;K-DANGLER KLORANE400ML;K; 
PK1214;K-PROMO NAV 09 (MASCADA);K; 
PK1319;K-ECO BOLSA KL 2010;K; 
PK1320;K-VADEMECUM KLO 2010;K; 
PK1418;K-SHOPPING BAG KLORANE 10;K; 
PK1419;K-FLYER QUININA 2010;K; 
PK1420;K-FLYER GRANADA 2010;K; 
PK1421;K-FLYER MANGO 2010;K; 
PK1422;K-FLYER PAPIRO 2010;K; 
PK1423;K-FLYER MANZANILLA 2010;K; 
PK1424;K-FLYER CENTAUREA 2010;K; 
PK1425;K-FLYER ORTIGA 2010;K; 
PK1536;K-SHP QUININA 400 & ACOND;K;CAPILLAIRES
PK1537;K-SHP GRANADA 400 & ACOND;K;CAPILLAIRES
PK1538;K-SHP MANGO 400 & ACOND;K;CAPILLAIRES
PK1539;K-SHP PAPIRO 400 & ACOND;K;CAPILLAIRES
PK1646;K-KIT CABELLO TEÑIDO;K;CAPILLAIRES
PK1647;K-KIT CABELLO REBELDE;K;CAPILLAIRES
PK1648;K-KIT CABELLO SECO;K;CAPILLAIRES
PK1649;K-KIT CAIDA DEL CABELLO;K;CAPILLAIRES
PK1678;K-TOALLA FACIAL KLORANE;K; 
PK1679;K-BOLSA PARA KIT C/LISTON;K; 
PK1762;K-KIT VIAJE PAPIRO;K;CAPILLAIRES
PK1763;K-KIT VIAJE MANGO;K;CAPILLAIRES
PK1817;K-VADECUM KLORANE 11;K; 
PK1892;K-FUNDA PAPIRO;K; 
PK1977;K-FLYER SHAMPOO SECO;K; 
PK1979;K-FUNDA QUININA 11;K; 
PK1982;K-FUNDA PAPIRO 11;K; 
PK1983;K-FUNDA MANGO 11;K; 
PK1984;K-FUNDA GRANADA 11;K; 
PK2003;GLORIFICADOR KLORANE;K; 
PK2010;K-ECOPLUMA SHAMPOO;K; 
PK2020;K-CINTILLO KIT VIAJE PAPI;K; 
PK2021;K-CINTILLO KIT VIAJE MANG;K; 
PK2033;K-FOLLETO DE MARCA KLORAN;K; 
PK2083;EXHIBIDOR MOSTRADOR KLORA;K; 
PK2106;K-MINI PLANCHA´11;K; 
PK2120;K-FUNDA ORTIGA;K; 
PK2121;K-FUNDA CENTAUREA;K; 
PK2122;K-FUNDA MANZANILLA;K; 
PK2142;K-LISTON VERDE;K; 
PK2252;K-ESPEJO MANGO´12;K; 
PK2289;K-ECOBOLSA MAGNOLIA´12;K; 
PK2293;K-FLYER ACEITE DE MANGO;K; 
PK2297;K-ACEITE DE MANGO SEMANA;K;CAPILLAIRES
PK2383;K-SHP SECO CON QUININA;K;CAPILLAIRES
PK2384;K-SHP SECO CON MANGO;K;CAPILLAIRES
PK2385;K-SHP SECO CON PAPIRO;K;CAPILLAIRES
PK2386;K-SHP SECO CON GRANADA;K;CAPILLAIRES
PK2387;K-SHP SECO CON MAGNOLIA;K;CAPILLAIRES
PK2421;GLORIFICADOR KLORANE MANG;K; 
PK2438;K-FUNDA MAGNOLIA;K; 
PK2442;K-FOLLETO FLOR MAGNOLIA;K; 
PK2485;GLORIFICADOR KLORANE MAGN;K; 
PK2486;EXHIBIDOR DEMOSTRADOR KLO;K; 
PK2521;K-BB COFRE CONEJO AZUL;K;BEBE
PK2522;K-BB DUO TOALLITAS;K;BEBE
PK2523;K-BB FOLLETO BEBE 2012;K; 
PK2524;K-BB COFRE CONEJO ROSA;K;BEBE
PK2537;K-BB USB 2012;K; 
PK2574;K-BB CAJA ROSA;K; 
PK2575;K-BB CAJA AZUL;K; 
PK2593;K-MASCADA 2012;K; 
PK2660;K-POSTAL BEBE;K; 
PK2683;K-SHOPPING BAG BEBE;K; 
PK2704;K-PARAGUAS 2013;K; 
PK2797;K-CUID S/E PAPIRO SEM STA;K;CAPILLAIRES
PK3039;K-GLORIFICADOR LOCION LOC;K; 
PK3079;K-GLOBO KLORANE BB ROSA;K; 
PK3080;K-GLOBO KLORANE BB AZUL;K; 
PK3081;K-LISTON AZUL KLORANE BB;K; 
PK3082;K-CÓDIGO DE BARRAS PARAGU;K; 
PK3086;K-DIPTICO CURE DE FORCE;K; 
PK3114;K-BB DUO BLOQ 50+ 200ML;K;BEBE
PK3136;K-KIT CREMA DIA MANGO;K;CAPILLAIRES
PK3142;K-KIT CREMA DIA PAPIRO;K;CAPILLAIRES
PK3143;K-KIT CREMA DIA GRANADA;K;CAPILLAIRES
PK3146;K-CAJA KIT CUID MANGO;K; 
PK3147;K-CAJA KIT CUID GRANADA;K; 
PK3148;K-CAJA KIT CUID PAPIRO;K; 
PK3151;K-FLYER MANGO SANBORNS;K; 
PK3162;K-GLORIFICADOR CURE DE FO;K; 
PK3175;K-CAJA KIT SHP QUIN+SHP;K; 
PK3176;K-KIT SHP QUIN+SH SECO;K;CAPILLAIRES
PK3180;K-CAJA KIT SHP SEC+SH GRA;K; 
PK3181;K-KIT SH GRA + SH SECO;K;CAPILLAIRES
PK3182;K-CAJA KIT SHP SEC+SH PAP;K; 
PK3183;K-KIT SH PAPI+SH SECO;K;CAPILLAIRES
PK3184;K-CEPILLO KLO 13;K; 
PK3191;K-FLYER SH SECO 13;K; 
PK3277;K-SOMBRILLA LINO 2014;K; 
PK3278;K-PLUMA KLO BB´14;K; 
PK3288;K-MOCHILA KLOBB 14;K; 
PK3379;K-KIT SHP QUI200ML+CUREdF;K;CAPILLAIRES
PK3380;K-CAJA KIT SH QUI+CDF;K; 
PK3394;K-KIT SHP+ACE MGO´14;K;CAPILLAIRES
PK3395;K-CAJA KIT ACEI MANGO;K; 
PK3412;K-BB FT GAMAS´14;K; 
PK3437;K-FUNDA LINO´14;K; 
PK3500;K-FICTICIOS KLORANE;K; 
PK3501;K-FICTICIOS KLORANE BB;K; 
PK3520;K-BB CAJA COFRE AZUL´14;K; 
PK3521;K-BB COFRE CONE AZUL´14;K;BEBE
PK3522;K-BB CAJA COFRE ROSA´14;K; 
PK3523;K-BB COFRE CONE ROSA´14;K;BEBE
PK35500;K-FICTICIOS KLORANE;K; 
PK3553;K-FLYER FESTIVAL CAPILAR;K; 
PK3557;K-FLYER LINO´14;K; 
PK3565;K-SHP QUI_SP 400ML;K;CAPILLAIRES
PK3566;K-SHP MGO_SP 400ML;K;CAPILLAIRES
PK3567;K-SHP GRA_SP 400ML;K;CAPILLAIRES
PK3568;K-SHP MAG_SP 400ML;K;CAPILLAIRES
PK3569;K-SHP PAP_SP 400ML;K;CAPILLAIRES
PK3574;K-COD SP_SH QUI 400ML;K; 
PK3575;K-COD SP_SH MGO 400ML;K; 
PK3576;K-COD SP_SH GRA 400ML; ; 
PK3577;K-COD SP_SH MAG400ML; ; 
PK3578;K-COD SP_SH PAP 400ML; ; 
PK3586;K-BB DUO GEL BAÑO;K;BEBE
PK3632;K-EXH SHP Y SPRAY KLO LIN;K; 
PK3658;K-KIT SHP+AC+CR+MGO´14;K; 
PK3659;K-CAJA KIT SHP+AC+CR MGO´;K; 
PK3660;K-BB DUO TOALLITAS;K;BEBE
PK3728;K-BB COBIJA AZUL´14;K; 
PK3729;K-BB COBIJA ROSA´14;K; 
PL0927;L-FOLLETO HIST PIERRE FAB;PFD; 
PL0989;L-CAJA TREVISSAGE;PFD; 
PL1027;L-KIT SERVICIO PACIENTES;PFD; 
PL1029;L-CALENDARIO PFD 09;PFD; 
PL1069;L-KIT SERV PACIENTES 09;PFD; 
PL1102;L-FT TREVI 20 PREGUNTAS;PFD; 
PL1103;L-DIPTICO TREVI PACIENTES;PFD; 
PL1104;L-DIPTICO TREVI DE LA A-G;PFD; 
PL1105;L-HOJA DE SEGUIMIENTO;PFD; 
PL1106;L-BLOCK HISTORIA CLINICA;PFD; 
PL1107;L-REGLETA TREVISSAGE;PFD; 
PL1110;L-TARJETA PACIENTES TREVI;PFD; 
PL1111;L-CARTA CONSENTIMIENTO;PFD; 
PL1112;L-CUPON DE LABORATORIO;PFD; 
PL1131;L-PLUMA GRANUDOXY 09;PFD; 
PL1162;L-TOALLA FACIAL TREVI 09;PFD; 
PL1189;L-FT BIOEQUIVALENCIA TREV;PFD; 
PL1191;L-BOLSA DEXERYL;PFD; 
PL1192;L-BOLSA PFD;PFD; 
PL1194;L-BOLIGRAFO DEXERYL;PFD; 
PL1195;L-BOLSA P/KIT GRANDUDOXY;PFD; 
PL1203;L-KIT GRANUDOXY +DIACNEAL;PFD; 
PL1215;L-DEXERYL ESTUDIO ICTIOSI;PFD; 
PL1216;L-SALE MERCADO ROACCUTTAN;PFD; 
PL1217;L-PORTACREDENCIAL GRANUDO;PFD; 
PL1223;L-BOLIGRAFO TREVISSAGE;PFD; 
PL1234;L-TREVISSAGE PORTARETRATO;PFD; 
PL1235;L-ROLL UP TREVISSAGE C/RE;PFD; 
PL1251;L-CAJA PFD KIT MM AVENE10;PFD; 
PL1252;L-KIT TREV MTRA AVENE2010;PFD; 
PL1253;L-KIT TREVISSAGE COLD CRE;PFD; 
PL1254;L-KIT TREVISSAGE ATA;PFD; 
PL1255;L-KIT TREVI CLEAN SOLAR;PFD; 
PL1256;L-CAJA PFD KIT COLD CREAM;PFD; 
PL1257;L-CAJA PFD KIT ATA;PFD; 
PL1258;L-CAJA PFD CLEAN SOLAR;PFD; 
PL1267;L-BOLSA GRANUDOXY ECOLOGI;PFD; 
PL1269;L-FOLDER ESTUDIO DEXERYL;PFD; 
PL1300;L-ASIST IMAGEN VIDEO LANZ;PFD; 
PL1350;L-KIT GRANUD+DIACNEAL (M);PFD; 
PL1371;L-BLOCK FALTANTES FCIAS;PFD; 
PL1377;L-CATARINA ANTI-STRESS GR;PFD; 
PL1390;L-YOYO GRANUDOXY;PFD; 
PL1391;L-BLOCK PROCED VD TREVI;PFD; 
PL1402;L-FOLLETO INF HOMBRES TRE;PFD; 
PL1403;L-FOLLETO MUJERES;PFD; 
PL1404;L-ISOTOP ESTUDIO;PFD; 
PL1405;L-TARJETON IPP TREVISSAGE;PFD; 
PL1406;L-DULCERO GRANUDOXY;PFD; 
PL1415;L-FOLLETO KIT TREVISSAGE;PFD; 
PL1416;L-GRANUDOXY COJIN CONSULT;PFD; 
PL1427;L-CAJA KIT MTRAS AVE VM;PFD; 
PL1428;L-KIT TREV MTRA AVE VM;PFD; 
PL1487;L-FOLLETO PROGR PACIENTES;PFD; 
PL1488;L-TARJETA PROGR PACIENTES;PFD; 
PL1505;L-KIT TREV MM AVENE2;PFD; 
PL1506;L-KIT TREV CLEAN SOLAR 2;PFD; 
PL1508;L-KIT TREVISSAGE ATA 2;PFD; 
PL1509;L-KIT TREVISSAGE CC2;PFD; 
PL1518;L-TREV PORTATARJETAS;PFD; 
PL1529;L-TORRE EIFFEL MINIATURA;PFD; 
PL1533;L-BLOCK GRANUDOXY;PFD; 
PL1541;L-TREVISSAGE BLOCK IPP;PFD; 
PL1544;L-FUNDA TELA DESECHABLE;PFD; 
PL1587;L-GRANUDOXY TRIPTICO RG;PFD; 
PL1588;L-BLOCK NOTAS ADHESIVAS;PFD; 
PL1589;L-GRANUDOXY POSTAL PACIEN;PFD; 
